Date, Name, Minutes, Seconds, Distance,Pace, Unit, Feel, Notes, Cross Train Type, Calulate Pace, Field 1, Field 2
2009-05-25,Iron mountain (from my house),60,0,8,07:30,miles,4,,,1,,
2009-05-18,Cross Train (bike),0,0,65,0,miles,,,bike,0,,
2009-05-08,_,49,0,6.5,07:32,miles,3,,,1,,
2009-05-09,_,57,0,7.6,07:30,miles,3,,,1,,
2009-05-14,Rich man\'s,30,0,4,07:30,miles,3,,,1,,
2009-05-15,Cross Train (bike),0,0,61,0,miles,,,bike,0,,
2009-05-16,Cross Train (bike),0,0,22,0,miles,,,bike,0,,
2009-05-19,Cross Train (bike),0,0,68,0,miles,,,bike,0,,
2009-05-21,Augmented Rich Man\'s,34,0,4.5,07:33,miles,3,,,1,,
2009-05-22,"Bat man, Secret Run, High Bridge",48,0,6.4,07:30,miles,3,,,1,,
2009-05-23,Iron Mountain from my house,60,0,8,07:30,miles,3,,,1,,
2009-05-26,"Iron Mountain to Lake Oswego, Rich Man\'",60,0,8,07:30,miles,4,,,1,,
2009-05-27,Rich Man\'s,30,0,4,07:30,miles,5,,,1,,
2009-05-28,"Iron Mountain, Cedar Trail, South Campus",60,0,8,07:30,miles,4,,,1,,
2009-05-29,Iowa backwards,53,0,6.7,07:54,miles,3,,,1,,
2009-05-30,"My House, Neil Weare, Cedar Trail, Natur",56,0,7.5,07:28,miles,4,,,1,,
2009-05-31,"From my house, around Lake Oswego, back",75,0,10,07:30,miles,5,,,1,,
2009-06-01,"Neil Weare, Cedar Trail, South Campus",60,0,8,07:30,miles,4,,,1,,
2009-06-02,"Iowa, Secret Run, Nature Center",75,0,10,07:30,miles,3,,,1,,
2009-06-03,Rich Man\'s,40,0,4.3,09:18,miles,4,,,1,,
2009-06-04,Hawthorne,85,0,12.4,06:51,miles,5,http://www.gmap-pedometer.com/?r=2888220,,1,,
2009-06-05,Rich man\'s,40,0,5,08:00,miles,4,,,1,,
2009-06-06,"Iron Mountain, Cedar Trail, Nature Cente",60,0,8.6,06:58,miles,4,,,1,,
2009-06-07,Seven Bridges Road,111,0,14.4,07:42,miles,3,,,1,,
2009-06-08,Iowa Backwards + 1.6 miles on track,60,0,8.4,07:08,miles,4,,,1,,
2009-06-09,Seven Bridges Road,97,0,14.4,06:44,miles,5,,,1,,
2009-06-11,Deschutes River Trail (Bend),91,0,12,07:35,miles,4,,,1,,
2009-06-12,Bill Healy Bridge (Bend),42,0,5.7,07:22,miles,3,,,1,,
2009-06-13,Cross Train (bike),154,0,40.5,03:48,miles,,,bike,0,,
2009-06-14,Iowa (sort of),48,0,6.2,07:44,miles,3,http://www.gmap-pedometer.com/?r=2917024,,1,,
2009-06-15,"Secret Run, Nature Center, South Campus",60,33,8.07,07:30,miles,4,,,1,,
2009-06-16,Attempt at Hawthorne,75,0,9.9,07:34,miles,2,,,1,,
2009-06-18,Hawthorne,90,0,13,06:55,miles,3,,,1,152,166
2009-06-20,Westmoreland,60,0,8.6,06:58,miles,5,http://www.gmap-pedometer.com/?r=2934876,,1,,
2009-06-10,Pool run,30,0,4,07:30,miles,5,Pool running has one-to-one equivalence with regular running.,,1,,
2009-06-17,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2009-06-19,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2009-05-26,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-05-28,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-06-02,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-06-03,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-06-05,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-06-09,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-06-10,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-06-17,Cross Train (bike),0,0,,,miles,,,bike,0,,
2009-06-19,Cross Train (bike),0,0,,,miles,,,bike,0,,
2009-06-21,Seven Bridges Road,120,0,17.3,06:56,miles,5,,,1,,
2009-06-22,"Iron Mountain, Cedar Trail, 4th Avenue",60,0,8.26,07:15,miles,4,,,1,145,157
2009-06-23,Seven Bridges Road,105,0,15.25,06:53,miles,5,,,1,153,165
2009-06-24,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2009-06-24,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-06-25,Lake Oswego (South Shore Blvd),105,0,15.24,06:53,miles,5,http://www.gmap-pedometer.com/?r=2950374,,1,166,154
2009-06-26,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2009-06-27,Hawthorne + Rich Man\'s,135,0,19.22,07:01,miles,5,http://www.gmap-pedometer.com/?r=2954438,,1,156,173
2009-06-26,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-06-28,Wandered around downtown,72,0,8.28,08:41,miles,5,,,1,,
2009-06-29,From my house to Lake O and back,59,0,8.39,07:01,miles,4,,,1,152,167
2009-06-30,Lake O,116,0,15.58,07:26,miles,3,,,1,,
2009-07-01,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2009-07-01,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-07-02,Every trail in Tryon,105,0,15,07:00,miles,4,,,1,154,169
2009-07-03,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2009-07-03,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-07-04,Iron Mountain (from my house),60,0,8.18,07:20,miles,4,,,1,155,170
2009-07-06,Lake O,75,0,10,07:30,miles,3,,,1,,
2009-07-07,_,30,0,4,07:30,miles,3,,,1,143,152
2009-07-08,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2009-07-09,South Shore,97,0,13.17,07:21,miles,4,http://www.gmap-pedometer.com/?r=2974067,,1,152,165
2009-07-10,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2009-07-10,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-07-11,Iowa + Rich Man\'s,75,0,10.28,07:17,miles,4,http://www.gmap-pedometer.com/?r=2995863,,1,158,176
2009-07-08,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-07-12,Seven Bridges + Rich Man\'s,150,0,20.49,07:19,miles,4,,,1,153,168
2009-07-13,Nature Center,31,0,4,07:45,miles,4,,,1,140,157
2009-07-14,Farm Country,126,0,17.29,07:17,miles,3,http://www.gmap-pedometer.com/?r=2974077,,1,153,164
2009-07-15,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2009-07-16,Pool run,65,0,8.8,07:23,miles,3,,,1,,
2009-07-17,Iron Mountain,44,0,6,07:20,miles,4,,,1,150,167
2009-07-18,Cross Train (bike),379,0,103,03:40,miles,,http://www.mapmyride.com/route/us/or/portland/622126146421783880,bike,0,,
2009-07-20,Iowa + other stuff,75,0,10,07:30,miles,4,,,1,149,175
2009-07-21,Seven Bridges Road (and change),120,0,17,07:03,miles,5,http://www.gmap-pedometer.com/?r=2974053,,1,147,161
2009-07-22,Pool run,40,0,5.33,07:30,miles,5,,,1,140,147
2009-07-22,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-07-23,South Shore,104,0,14.91,06:58,miles,5,http://www.gmap-pedometer.com/?r=2974067,,1,157,179
2009-07-24,Pool run,40,0,5.33,07:30,miles,5,,,1,142,158
2009-07-24,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-07-25,Iowa + other stuff,76,0,9.78,07:46,miles,5,http://www.gmap-pedometer.com/?r=3038041,,1,152,168
2009-07-26,Seven Bridges + Rich Man\'s,138,0,19.89,06:56,miles,5,,,1,152,162
2009-07-28,Hidden Springs,123,0,16.15,07:36,miles,5,http://www.gmap-pedometer.com/?r=3045394,,1,152,170
2009-07-29,Pool run,24,0,3.2,07:30,miles,5,,,1,138,142
2009-07-29,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-07-30,Seven Bridges Road,106,0,14.11,07:30,miles,4,http://www.gmap-pedometer.com/?r=2974053,,1,146,160
2009-07-31,Iron Mountain,58,0,8,07:15,miles,5,,,1,159,177
2009-08-01,Tryon,74,0,9.87,07:29,miles,3,,,1,,
2009-08-03,Pool run,12,0,1.6,07:30,miles,3,,,1,,
2009-08-04,Tryon,37,0,5,07:24,miles,3,,,1,,
2009-08-05,Pool run,30,0,4,07:30,miles,5,,,1,,
2009-08-05,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-08-06,Seven Bridges Road,98,0,14.11,06:56,miles,4,http://www.gmap-pedometer.com/?r=2974053,,1,,
2009-08-07,Pool run,30,0,4,07:30,miles,5,,,1,,
2009-08-07,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-08-08,Iowa and stuff,60,0,8,07:30,miles,5,,,1,,
2009-08-09,Seven Bridges Road,105,0,14.4,07:17,miles,4,http://www.gmap-pedometer.com/?r=2974053,,1,,
2009-08-10,Iron Mountain,47,0,6,07:50,miles,3,,,1,,
2009-08-11,Batman,20,0,2.75,07:16,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-08-12,Pool run,20,0,2.67,07:29,miles,5,,,1,,
2009-08-12,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-08-14,Cross Train (hiking),300,0,12,01:00,miles,,5000 feet of elevation gain.,hiking,0,,
2009-08-15,Cross Train (mountainbike),0,0,,,miles,,,mountainbike,0,,
2009-08-18,Rich Man\'s,33,0,4.4,07:30,miles,5,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2009-08-19,Fitness Test,57,0,8.39,06:47,miles,5,http://www.gmap-pedometer.com/?r=2995538,,1,,
2009-08-19,Pool run,30,0,4,07:30,miles,5,,,1,,
2009-08-20,"Neil Weare, West Horse, Iron Mountain",61,0,8.13,07:30,miles,5,,,1,,
2009-08-20,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-08-21,Tempo run,58,0,8.44,06:52,miles,5,,,1,158,181
2009-08-21,Batman,19,0,2.75,06:54,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-08-22,Forest Park,58,0,8.29,06:59,miles,5,,,1,,
2009-08-23,Forest Park,88,0,11.7,07:31,miles,5,,,1,,
2009-08-24,Iron Mountain + South Campus,52,30,7,07:30,miles,4,,,1,,
2009-08-24,Batman,19,0,2.75,06:54,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-08-25,Mountain run,73,0,9.75,07:29,miles,4,2000+ ft of elevation gain.,,1,,
2009-08-26,Pool run,30,0,4,07:30,miles,5,,,1,,
2009-08-27,Rich Man\'s,34,0,4.6,07:23,miles,3,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2009-08-28,Rich Man\'s,36,0,4.6,07:49,miles,3,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2009-08-29,8x800,50,0,8,06:15,miles,4,"2:30.3
2:35.6
2:32.8
2:29.6
2:32.4
2:32.2
2:32.1
2:32.0",,1,,
2009-08-30,Oak\'s Bottom,61,0,8.1,07:31,miles,3,,,1,,
2009-08-31,Batman,18,0,2.75,06:32,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-09-01,Warm up for race,25,0,3.25,07:41,miles,4,,,1,,
2009-09-01,Lewis & Clark v. Linfield,26,50,4.97,05:23,miles,4,,,1,,
2009-09-02,Pool run,30,0,4,07:30,miles,4,,,1,,
2009-09-03,Iron Mountain,46,0,6,07:40,miles,3,,,1,,
2009-09-04,20x200 warm up,39,0,5.5,07:05,miles,5,,,1,,
2009-09-04,20x200,33,0,5,06:36,miles,5,,,1,,
2009-09-05,20 minute tempo,57,0,7.38,07:43,miles,3,,,1,,
2009-09-06,Ochoco National Forest,63,0,8,07:52,miles,4,,,1,,
2009-09-07,Nature Center,43,0,5.73,07:30,miles,3,,,1,,
2009-09-08,Sellwood 800s,56,0,9,06:13,miles,3,,,1,,
2009-09-10,2x mile pace workout,65,0,10.25,06:20,miles,3,,,1,,
2009-09-12,Warm up and cool down,21,0,3.5,06:00,miles,4,,,1,,
2009-09-11,Batman,19,0,2.75,06:54,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-09-12,Lewis & Clark Invitational,25,55,8,03:14,km,5,,,1,,
2009-09-13,North Shore + Rich Man\'s,87,0,12,07:15,miles,4,,,1,,
2009-09-14,Neil Weare + Rich Man\'s,55,0,7.33,07:30,miles,3,,,1,,
2009-09-15,8868868868,51,0,8.6,05:55,miles,3,,,1,,
2009-09-16,Pool run,13,0,1.73,07:30,miles,3,,,1,,
2009-09-17,One 2000,43,0,6.75,06:22,miles,4,,,1,,
2009-09-18,Batman,18,0,2.75,06:32,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-09-19,Warm up and cool down,29,0,4.14,07:00,miles,4,,,1,,
2009-09-19,Sundodger Invitational,24,54,8,03:06,km,5,,,1,,
2009-09-20,Neil Weare,32,0,4.3,07:26,miles,4,,,1,,
2009-09-21,North Horse + West Horse + Iron Mountain,53,0,7.1,07:27,miles,3,,,1,,
2009-09-21,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-09-15,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-09-22,"1x2200, 3x200",42,0,9.6,04:22,km,3,,,1,176,150
2009-09-23,Pool run,30,0,4,07:30,miles,4,,,1,,
2009-09-24,Mile repeats,38,33,7,05:30,miles,5,"4:54, 4:51, 4:54, 4:54, 4:49, 4:47",,1,,
2009-09-24,Last two repeats,9,36,2,04:48,miles,5,,,1,,
2009-09-25,Rich Man\'s,34,0,4.6,07:23,miles,3,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2009-09-26,20 minute tempo,60,0,13.6,04:24,km,4,,,1,154,180
2009-09-27,Run on the coast,93,0,12.4,07:30,miles,4,,,1,,
2009-09-26,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-09-28,Rich Man\'s,32,0,4.4,07:16,miles,3,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2009-09-29,7x700,46,20,7.62,06:04,miles,3,"2:04, 2:03, 2:01, 2:01, 2:03, 2:01, 2:06",,1,,
2009-09-30,Pool run,30,0,4,07:30,miles,4,,,1,,
2009-09-29,Cross Train (weights),0,0,,,miles,,"Leg press: 12x+130, 12x+130, 12x+130
Hamstring curl: 12x55, 12x55, 10x55
Calf extension: 12x+70, 12x+70, 12x+70
Reverse crunch: 25x25, 25x25, 20x25
Bench press: 12x70, 12x70, 10x70
Modular lat: 12x55, 12x55, 12x55
Sitting row: 12x45, 12x45, 10x50",weights,0,,
2009-10-01,1x2000,43,0,6.75,06:22,miles,3,,,1,,
2009-10-02,Batman,17,0,2.75,06:10,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-10-03,Warm up and cool down,20,0,2.3,08:41,miles,3,,,1,,
2009-10-03,Willamette Invitational,24,45,8,03:05,km,5,,,1,,
2009-10-05,"Neil Weare, over Iron Mountain Bridge",50,0,6.7,07:27,miles,3,,,1,,
2009-10-05,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-10-06,Tempo,54,0,7.6,07:06,miles,3,,,1,,
2009-10-07,Pool run,23,0,3.1,07:25,miles,3,,,1,,
2009-10-08,4-3-2-1 Warm up,64,0,8.98,07:07,miles,4,,,1,,
2009-10-08,4-3-2-1,25,0,6.4,03:54,km,5,"64-49-30
64-45-29
62-45-29",,1,,
2009-10-08,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-10-09,Rich Man\'s,34,0,4.4,07:43,miles,2,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2009-10-11,Hawthorne,87,0,12.31,07:04,miles,3,http://www.gmap-pedometer.com/?r=2974001,,1,,
2009-10-12,Iowa,48,0,5.73,08:22,miles,2,URL for this route is: http://www.gmap-pedometer.com/?r=3256434,,1,,
2009-10-13,8868868,56,0,8.7,06:26,miles,2,,,1,,
2009-10-14,Pool run,30,0,4,07:30,miles,3,,,1,,
2009-10-16,Batman,20,0,2.75,07:16,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-10-15,1 mile on the track,33,0,5.55,05:56,miles,3,,,1,,
2009-10-17,Warm up,20,0,2.75,07:16,miles,4,,,1,,
2009-10-17,Race + cool down,46,0,7.72,05:57,miles,5,,,1,,
2009-10-18,Hawthorne,87,0,12.31,07:04,miles,2,http://www.gmap-pedometer.com/?r=2974001,,1,,
2009-10-19,Iowa,52,0,6.51,07:59,miles,4,http://www.gmap-pedometer.com/?r=2995511,,1,,
2009-10-20,Neil Weare + Cedar Trail + Nature Center,45,0,6,07:30,miles,3,,,1,,
2009-10-24,Multnomah from my house,30,0,4,07:30,miles,4,http://www.gmap-pedometer.com/?r=3279144,,1,,
2009-10-23,Secret Run!,42,0,5.6,07:30,miles,4,,,1,,
2009-10-21,Warm up and cool down,24,0,3.67,06:32,miles,4,,,1,,
2009-10-21,20x200,29,0,7.8,03:43,km,4,Most were at 31; a few at 32,,1,,
2009-10-22,"4x1000, 6x200, 3200",71,0,11.5,06:10,miles,4,"The 1000s were all 3:17, the 200s were all 30.  The 3200 I don't remember.  I was supposed to do 90-90-86-82-78-74-70-66, but failed utterly.",,1,,
2009-10-25,Lake O,73,0,10,07:18,miles,4,,,1,,
2009-10-26,Iron Mountain,44,0,6,07:20,miles,4,,,1,,
2009-10-27,20 minute tempo + 3x200,50,0,8,06:15,miles,5,,,1,,
2009-10-28,Pool run,30,0,4,07:30,miles,4,,,1,,
2009-10-29,Iron Mountain,42,0,6,07:00,miles,5,,,1,,
2009-10-30,Batman,20,0,3,06:40,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-10-31,Warm up,15,0,2.5,06:00,miles,5,,,1,,
2009-10-31,Race + cool down,37,0,6.25,05:55,miles,5,,,1,,
2009-11-01,Hawthorne,86,0,11,07:49,miles,3,http://www.gmap-pedometer.com/?r=3294504,,1,,
2009-11-02,Iron Mountain,43,0,6,07:10,miles,3,,,1,,
2009-11-03,Extended Rich Man\'s,44,0,6,07:20,miles,3,,,1,,
2009-11-02,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-11-04,Warm up,30,0,4.58,06:33,miles,3,,,1,,
2009-11-04,15x200,24,0,5.8,04:08,km,4,,,1,,
2009-11-05,4x4-3-2-1,56,0,8,07:00,miles,3,,,1,,
2009-11-13,Preview course,24,0,3.2,07:30,miles,1,,,1,,
2009-11-08,Lake O,60,0,8,07:30,miles,3,,,1,,
2009-11-12,Batman,19,0,2.75,06:54,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-11-16,Batman,20,0,3,06:40,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-11-14,Warm up and cool down,30,0,4.3,06:58,miles,3,,,1,,
2009-11-14,Regionals,26,18,8,03:17,km,3,,,1,,
2009-11-17,10 minute tempo,30,0,4.5,06:40,miles,2,,,1,,
2009-11-20,Preview Natties Course,45,0,6,07:30,miles,4,,,1,,
2009-11-21,Warm up and cool down,25,0,3.5,07:08,miles,4,,,1,,
2009-11-21,NCAA National Championship,27,24,8,03:25,km,2,,,1,,
2009-12-02,Cross Train (hiking),0,0,,,miles,,,hiking,0,,
2009-12-04,Cross Train (bike),73,0,18.1,04:01,miles,,,bike,0,,
2009-12-07,Rich Man\'s,31,0,4.4,07:02,miles,5,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2009-12-08,Neil Weeeeeeeeaaaaaarrrrrrreeee,45,0,6,07:30,miles,4,,,1,,
2009-12-09,Rich Man\'s + 2200,52,30,7,07:30,miles,5,,,1,,
2009-12-09,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-12-10,2200 loop,30,0,4.1,07:19,miles,4,,,1,,
2009-12-11,Neil Weare + Iron Mountain,61,0,8,07:37,miles,5,,,1,,
2009-12-14,Extended Rich Man\'s,45,0,6,07:30,miles,3,,,1,,
2009-12-14,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-12-15,"Neil Weare, Iron Mountain, Lake O, Track",75,0,10,07:30,miles,4,,,1,,
2009-12-16,Secret Run!  With Fritzy!,42,0,5.6,07:30,miles,3,,,1,,
2009-12-18,Batman,18,0,2.75,06:32,miles,5,http://www.gmap-pedometer.com/?r=3089065,,1,,
2009-12-18,Cross Train (weights),0,0,,,miles,,,weights,0,,
2009-12-24,Shevlin Park,60,0,8,07:30,miles,4,http://www.gmap-pedometer.com/?r=3378168,,1,,
2009-12-25,Footbridge,62,0,8,07:45,miles,3,http://www.gmap-pedometer.com/?r=3378890,,1,,
2009-12-29,Hawthorne,89,0,12.31,07:13,miles,3,http://www.gmap-pedometer.com/?r=2974001,,1,,
2010-01-02,"Neil Wear, Englewood, Iron Mountain",60,0,8.5,07:03,miles,4,,,1,,
2010-01-03,"Neil Weare, Englewood, Iron Mountain, No",100,0,13.33,07:30,miles,3,,,1,,
2010-01-04,Shakeout run,20,0,2.64,07:34,miles,3,http://www.gmap-pedometer.com/?r=3393771,,1,,
2010-01-05,Hawthorne,88,0,12.31,07:08,miles,3,http://www.mapmyride.com/route/us/or/portland/472126213465957875,,1,,
2010-01-06,Rich Man\'s,49,0,7.1,06:54,miles,5,http://www.gmap-pedometer.com/?r=3397814,,1,,
2010-01-07,Seven Bridges Road,114,0,16.08,07:05,miles,3,"http://www.gmap-pedometer.com/?r=3399385

I was going to do Hawthorne.  Then the alarm rang on the bridge.  I decided I'd go to Morrison.  The alarms were ringing there, too.  So I continued onto Burnside.  How the hell do you get onto Burnside?  So I had to go all the way to the Steel Bridge.  Then I decided to go see Keith.  Extra distance: four miles.",,1,,
2010-01-08,Batman,20,0,2.47,08:05,miles,3,http://www.gmap-pedometer.com/?r=3400494,,1,,
2010-01-09,"Secret Run, Iron Mountain",82,0,10.2,08:02,miles,5,,,1,,
2010-01-11,Shakeout run,34,0,4.9,06:56,miles,4,http://www.gmap-pedometer.com/?r=3405576,,1,,
2010-01-09,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-01-11,South Shore,115,0,16.3,07:03,miles,3,,,1,,
2010-01-12,Council Crest,95,0,12.7,07:28,miles,3,,,1,,
2010-01-13,Rich Man\'s + Batman,49,0,7,07:00,miles,3,http://www.gmap-pedometer.com/?r=3409796,,1,,
2010-01-14,Seven Bridges Road,105,0,14.36,07:18,miles,3,http://www.gmap-pedometer.com/?r=2974053,,1,,
2010-01-15,Rich Man\'s,33,0,4.4,07:30,miles,3,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-01-16,Rich Man\'s,60,0,8.24,07:16,miles,3,http://www.gmap-pedometer.com/?r=3414998,,1,,
2010-01-17,Seven Bridges Road,122,0,16.9,07:13,miles,4,,,1,,
2010-01-18,FAIIL!,5,0,0.67,07:27,miles,1,,,1,,
2010-01-19,Graveyard,35,0,4.5,07:46,miles,2,,,1,,
2010-01-20,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2010-01-21,Rich Man\'s,32,0,4.4,07:16,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-01-22,Rich Man\'s,33,0,4.4,07:30,miles,3,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-01-23,Batman + Multnomah,54,0,7.53,07:10,miles,3,http://www.gmap-pedometer.com/?r=3429999,,1,,
2010-01-24,Batman,20,0,2.75,07:16,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-01-25,The Track,33,0,7.2,04:35,km,2,Fuckity shit!  Fuckity fuckity shit!,,1,,
2010-01-20,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-01-22,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-01-26,Pool run,30,0,4,07:30,miles,4,,,1,,
2010-01-27,Pool run,25,0,3.33,07:30,miles,3,,,1,,
2010-01-28,Pool run,35,0,4.67,07:29,miles,5,,,1,,
2010-01-28,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-01-29,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2010-01-30,Pool run,90,0,12,07:30,miles,5,,,1,,
2010-01-31,The Track,60,0,14,04:17,km,4,,,1,,
2010-02-01,Batman + Track,30,0,4.25,07:03,miles,4,,,1,,
2010-02-02,2x800,48,0,6.5,07:23,miles,4,Back on the track!,,1,,
2010-02-03,Pool run,30,0,4,07:30,miles,5,,,1,,
2010-02-04,"2000, 1600, 1200, 800, 400",64,0,9.75,06:33,miles,3,,,1,,
2010-02-05,Tryon,38,0,5.07,07:29,miles,3,,,1,,
2010-02-06,20 minute tempo,58,0,9.06,06:24,miles,4,,,1,,
2010-02-07,Hawthorne,87,0,12.31,07:04,miles,4,http://www.mapmyride.com/route/us/or/portland/472126213465957875,,1,,
2010-02-08,"Neil Weare, Iron Mountain, Batman",57,0,7.6,07:30,miles,4,,,1,,
2010-02-09,3x 4321 + warmup and cool down,65,0,9.5,06:50,miles,4,,,1,,
2010-02-09,3x4321,26,0,4,06:30,miles,5,,,1,,
2010-02-10,Pool run,32,0,4.27,07:29,miles,5,,,1,,
2010-02-11,Epic fail,31,0,4.5,06:53,miles,2,,,1,,
2010-02-12,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2010-02-13,Pool run,90,0,12,07:30,miles,5,,,1,,
2010-02-14,Hawthorne,87,0,12.31,07:04,miles,4,http://www.mapmyride.com/route/us/or/portland/472126213465957875,,1,,
2010-02-15,Lake O,65,0,9,07:13,miles,3,,,1,,
2010-02-16,Warm up,29,0,4.08,07:06,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-02-16,1500 simulator,8,13,1.864,04:24,miles,4,,,1,,
2010-02-18,30x200,89,0,13,06:50,miles,5,,,1,,
2010-02-17,Pool run,30,0,4,07:30,miles,5,,,1,,
2010-02-19,Batman,18,0,2.75,06:32,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-02-20,20 minute tempo,59,0,9.1,06:29,miles,4,,,1,,
2010-02-21,Hawthorne,91,0,12.6,07:13,miles,4,http://www.mapmyride.com/route/us/or/portland/472126213465957875,,1,,
2010-02-22,Iron Mountain,45,0,6,07:30,miles,4,,,1,,
2010-02-23,4x mile,19,47,4,04:56,miles,5,,,1,,
2010-02-23,Warm up and cool down,39,0,5.5,07:05,miles,5,,,1,,
2010-02-23,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-02-24,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2010-02-26,Batman,19,0,2.75,06:54,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-02-25,Warm up and cool down,38,0,5.5,06:54,miles,5,,,1,,
2010-02-25,"5x700, 2x300",29,0,4.47,06:29,miles,5,,,1,,
2010-02-27,Warm up and cool down,39,0,6.04,06:27,miles,4,,,1,,
2010-02-27,1500,4,12,1.5,02:48,km,4,,,1,,
2010-02-27,4x400 leg,0,57,0.4,,km,5,,,1,,
2010-02-27,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-02-28,Hawthorne,90,0,12.31,07:18,miles,3,http://www.mapmyride.com/route/us/or/portland/472126213465957875,,1,,
2010-03-01,Iron Mountain,46,0,6.1,07:32,miles,3,,,1,,
2010-03-02,Warm up and cool down,43,0,5.5,07:49,miles,3,,,1,,
2010-03-02,3x3x400,26,0,5.6,04:38,km,3,,,1,,
